timestamp,room,occupancy,lights_on,ac_on,energy_kwh
2025-03-08 07:00:00,Lab3,0,0,0,0.286
2025-03-08 07:00:00,Library,0,0,0,0.233
2025-03-08 07:00:00,SeminarHall,0,0,0,0.441
2025-03-08 07:00:00,Auditorium,0,0,0,0.221
2025-03-08 08:00:00,Room101,0,1,0,0.781
2025-03-08 08:00:00,Room102,2,1,0,0.757
2025-03-08 08:00:00,Room201,0,0,0,0.5
2025-03-08 08:00:00,Room202,2,1,0,0.684
2025-03-08 08:00:00,Lab1,0,1,0,0.704
2025-03-08 08:00:00,Lab2,0,1,0,0.754
2025-03-08 08:00:00,Lab3,2,1,0,0.889
2025-03-08 08:00:00,Library,2,1,0,0.776
2025-03-08 08:00:00,SeminarHall,0,0,0,0.234
2025-03-08 08:00:00,Auditorium,0,0,0,0.367
2025-03-08 09:00:00,Room101,0,1,0,0.718
2025-03-08 09:00:00,Room102,0,1,0,0.915
2025-03-08 09:00:00,Room201,0,1,0,0.647
2025-03-08 09:00:00,Room202,0,1,0,0.643
2025-03-08 09:00:00,Lab1,0,1,0,0.833
2025-03-08 09:00:00,Lab2,0,1,0,0.755
2025-03-08 09:00:00,Lab3,0,1,0,0.972
2025-03-08 09:00:00,Library,0,1,0,0.756
2025-03-08 09:00:00,SeminarHall,0,1,0,0.926
2025-03-08 09:00:00,Auditorium,2,1,0,0.63
2025-03-08 10:00:00,Room101,0,1,0,0.567
2025-03-08 10:00:00,Room102,0,1,0,0.756
2025-03-08 10:00:00,Room201,0,1,0,0.817
2025-03-08 10:00:00,Room202,0,1,0,0.946
2025-03-08 10:00:00,Lab1,2,1,0,0.823
2025-03-08 10:00:00,Lab2,0,1,0,0.87
2025-03-08 10:00:00,Lab3,0,1,0,0.87
2025-03-08 10:00:00,Library,2,1,0,0.782
2025-03-08 10:00:00,SeminarHall,0,0,0,0.423
2025-03-08 10:00:00,Auditorium,0,1,0,1.005
2025-03-08 11:00:00,Room101,2,1,0,0.794
2025-03-08 11:00:00,Room102,5,1,0,0.748
2025-03-08 11:00:00,Room201,0,1,0,0.573
2025-03-08 11:00:00,Room202,5,1,0,0.835
2025-03-08 11:00:00,Lab1,0,0,0,0.239
2025-03-08 11:00:00,Lab2,0,1,0,0.78
2025-03-08 11:00:00,Lab3,0,1,0,0.752
2025-03-08 11:00:00,Library,0,1,0,0.862
2025-03-08 11:00:00,SeminarHall,0,1,0,0.509
2025-03-08 11:00:00,Auditorium,5,1,0,0.784
2025-03-08 12:00:00,Room101,0,1,0,0.992
2025-03-08 12:00:00,Room102,2,1,0,0.624
2025-03-08 12:00:00,Room201,0,1,0,0.965
2025-03-08 12:00:00,Room202,0,1,0,0.76
2025-03-08 12:00:00,Lab1,0,1,0,0.74
2025-03-08 12:00:00,Lab2,2,1,0,0.814
2025-03-08 12:00:00,Lab3,0,1,0,0.624
2025-03-08 12:00:00,Library,2,1,0,0.541
2025-03-08 12:00:00,SeminarHall,0,1,0,0.555
2025-03-08 12:00:00,Auditorium,0,0,0,0.336
2025-03-08 13:00:00,Room101,2,1,0,0.731
2025-03-08 13:00:00,Room102,0,1,0,0.835
2025-03-08 13:00:00,Room201,0,1,0,0.688
2025-03-08 13:00:00,Room202,0,1,0,0.987
2025-03-08 13:00:00,Lab1,0,0,0,0.374
2025-03-08 13:00:00,Lab2,0,0,0,0.36
2025-03-08 13:00:00,Lab3,0,1,0,0.817
2025-03-08 13:00:00,Library,0,0,0,0.4
2025-03-08 13:00:00,SeminarHall,0,1,0,0.628
2025-03-08 13:00:00,Auditorium,0,0,0,0.214
2025-03-08 14:00:00,Room101,2,1,0,0.706
2025-03-08 14:00:00,Room102,0,1,0,0.713
2025-03-08 14:00:00,Room201,0,1,0,0.743
2025-03-08 14:00:00,Room202,0,1,0,0.749
2025-03-08 14:00:00,Lab1,0,0,0,0.457
2025-03-08 14:00:00,Lab2,2,1,0,0.902
2025-03-08 14:00:00,Lab3,0,0,0,0.437
2025-03-08 14:00:00,Library,0,1,0,0.737
2025-03-08 14:00:00,SeminarHall,0,1,0,0.892
2025-03-08 14:00:00,Auditorium,0,1,0,0.739
2025-03-08 15:00:00,Room101,5,1,0,0.936
2025-03-08 15:00:00,Room102,0,1,0,0.828
2025-03-08 15:00:00,Room201,2,1,0,0.918
2025-03-08 15:00:00,Room202,2,1,0,0.733
2025-03-08 15:00:00,Lab1,0,1,0,0.743
2025-03-08 15:00:00,Lab2,0,1,0,0.816
2025-03-08 15:00:00,Lab3,0,1,0,0.663
2025-03-08 15:00:00,Library,0,0,0,0.437
2025-03-08 15:00:00,SeminarHall,0,0,0,0.239
2025-03-08 15:00:00,Auditorium,0,1,0,0.795
2025-03-08 16:00:00,Room101,0,0,0,0.435
2025-03-08 16:00:00,Room102,0,0,0,0.324
2025-03-08 16:00:00,Room201,0,0,0,0.22
2025-03-08 16:00:00,Room202,2,1,0,0.631
2025-03-08 16:00:00,Lab1,0,0,0,0.277
2025-03-08 16:00:00,Lab2,5,1,0,0.762
2025-03-08 16:00:00,Lab3,0,1,0,0.854
2025-03-08 16:00:00,Library,2,1,0,0.87
2025-03-08 16:00:00,SeminarHall,0,1,0,0.694
2025-03-08 16:00:00,Auditorium,5,1,0,0.678
2025-03-08 17:00:00,Room101,0,1,0,0.977
2025-03-08 17:00:00,Room102,0,0,0,0.322
2025-03-08 17:00:00,Room201,0,0,0,0.308
2025-03-08 17:00:00,Room202,0,0,0,0.355
2025-03-08 17:00:00,Lab1,0,1,0,0.788
2025-03-08 17:00:00,Lab2,0,0,0,0.236
2025-03-08 17:00:00,Lab3,0,0,0,0.33
2025-03-08 17:00:00,Library,2,1,0,0.58
2025-03-08 17:00:00,SeminarHall,0,0,0,0.232
2025-03-08 17:00:00,Auditorium,5,1,0,0.896
2025-03-08 18:00:00,Room101,2,1,0,0.708
2025-03-08 18:00:00,Room102,0,1,0,1.029
2025-03-08 18:00:00,Room201,2,1,0,0.852
2025-03-08 18:00:00,Room202,0,1,0,0.976
2025-03-08 18:00:00,Lab1,0,1,0,0.866
2025-03-08 18:00:00,Lab2,0,1,0,0.65
2025-03-08 18:00:00,Lab3,2,1,0,0.847
2025-03-08 18:00:00,Library,0,1,0,0.91
2025-03-08 18:00:00,SeminarHall,2,1,0,0.907
2025-03-08 18:00:00,Auditorium,0,0,0,0.458
2025-03-08 19:00:00,Room101,0,0,0,0.231
2025-03-08 19:00:00,Room102,0,0,0,0.275
2025-03-08 19:00:00,Room201,0,0,0,0.372
2025-03-08 19:00:00,Room202,0,0,0,0.463
2025-03-08 19:00:00,Lab1,0,0,0,0.384
2025-03-08 19:00:00,Lab2,0,0,0,0.28
2025-03-08 19:00:00,Lab3,0,0,0,0.288
2025-03-08 19:00:00,Library,2,1,0,0.514
2025-03-08 19:00:00,SeminarHall,2,1,0,0.869
2025-03-08 19:00:00,Auditorium,5,1,0,0.69
2025-03-08 20:00:00,Room101,0,0,0,0.325
2025-03-08 20:00:00,Room102,0,0,0,0.354
2025-03-08 20:00:00,Room201,0,0,0,0.214
2025-03-08 20:00:00,Room202,0,0,0,0.286
2025-03-08 20:00:00,Lab1,0,0,0,0.432
2025-03-08 20:00:00,Lab2,0,0,0,0.427
2025-03-08 20:00:00,Lab3,0,0,0,0.207
2025-03-08 20:00:00,Library,2,1,0,0.739
2025-03-08 20:00:00,SeminarHall,0,0,0,0.341
2025-03-08 20:00:00,Auditorium,2,1,0,0.716
2025-03-08 21:00:00,Room101,0,0,0,0.225
2025-03-08 21:00:00,Room102,0,0,0,0.26
2025-03-08 21:00:00,Room201,0,0,0,0.426
2025-03-08 21:00:00,Room202,2,1,0,0.748
2025-03-08 21:00:00,Lab1,0,0,0,0.298
2025-03-08 21:00:00,Lab2,0,0,0,0.37
2025-03-08 21:00:00,Lab3,0,0,0,0.329
2025-03-08 21:00:00,Library,2,1,0,0.605
2025-03-08 21:00:00,SeminarHall,0,0,0,0.473
2025-03-08 21:00:00,Auditorium,0,0,0,0.337
2025-03-08 22:00:00,Room101,2,1,0,0.854
2025-03-08 22:00:00,Room102,0,0,0,0.466
2025-03-08 22:00:00,Room201,0,0,0,0.43
2025-03-08 22:00:00,Room202,0,0,0,0.473
2025-03-08 22:00:00,Lab1,0,0,0,0.491
2025-03-08 22:00:00,Lab2,0,0,0,0.394
2025-03-08 22:00:00,Lab3,2,1,0,0.706
2025-03-08 22:00:00,Library,0,0,0,0.31
2025-03-08 22:00:00,SeminarHall,2,1,0,0.793
2025-03-08 22:00:00,Auditorium,0,0,0,0.417
2025-03-08 23:00:00,Room101,0,0,0,0.231
2025-03-08 23:00:00,Room102,0,0,0,0.315
2025-03-08 23:00:00,Room201,0,0,0,0.454
2025-03-08 23:00:00,Room202,0,0,0,0.415
2025-03-08 23:00:00,Lab1,0,0,0,0.382
2025-03-08 23:00:00,Lab2,0,0,0,0.288
2025-03-08 23:00:00,Lab3,0,0,0,0.349
2025-03-08 23:00:00,Library,0,0,0,0.222
2025-03-08 23:00:00,SeminarHall,0,0,0,0.478
2025-03-08 23:00:00,Auditorium,0,0,0,0.34
2025-03-09 00:00:00,Room101,0,0,0,0.33
2025-03-09 00:00:00,Room102,0,0,0,0.217
2025-03-09 00:00:00,Room201,0,0,0,0.295
2025-03-09 00:00:00,Room202,0,0,0,0.475
2025-03-09 00:00:00,Lab1,0,0,0,0.273
2025-03-09 00:00:00,Lab2,0,0,0,0.36
2025-03-09 00:00:00,Lab3,0,0,0,0.448
2025-03-09 00:00:00,Library,0,0,0,0.331
2025-03-09 00:00:00,SeminarHall,0,0,0,0.257
2025-03-09 00:00:00,Auditorium,0,0,0,0.297
2025-03-09 01:00:00,Room101,0,0,0,0.463
2025-03-09 01:00:00,Room102,0,0,0,0.281
2025-03-09 01:00:00,Room201,0,0,0,0.248
2025-03-09 01:00:00,Room202,5,1,0,0.982
2025-03-09 01:00:00,Lab1,0,0,0,0.301
2025-03-09 01:00:00,Lab2,0,0,0,0.4
2025-03-09 01:00:00,Lab3,0,0,0,0.47
2025-03-09 01:00:00,Library,0,0,0,0.396
2025-03-09 01:00:00,SeminarHall,0,0,0,0.278
2025-03-09 01:00:00,Auditorium,2,1,0,0.857
2025-03-09 02:00:00,Room101,0,0,0,0.305
2025-03-09 02:00:00,Room102,0,0,0,0.429
2025-03-09 02:00:00,Room201,0,0,0,0.235
2025-03-09 02:00:00,Room202,2,1,0,0.738
2025-03-09 02:00:00,Lab1,0,0,0,0.34
2025-03-09 02:00:00,Lab2,0,0,0,0.402
2025-03-09 02:00:00,Lab3,2,1,0,0.78
2025-03-09 02:00:00,Library,2,1,0,0.799
2025-03-09 02:00:00,SeminarHall,0,0,0,0.39
2025-03-09 02:00:00,Auditorium,0,0,0,0.4
2025-03-09 03:00:00,Room101,0,0,0,0.25
2025-03-09 03:00:00,Room102,0,0,0,0.325
2025-03-09 03:00:00,Room201,0,0,0,0.428
2025-03-09 03:00:00,Room202,2,1,0,0.918
2025-03-09 03:00:00,Lab1,0,0,0,0.347
2025-03-09 03:00:00,Lab2,2,1,0,1.019
2025-03-09 03:00:00,Lab3,0,0,0,0.212
2025-03-09 03:00:00,Library,0,0,0,0.301
2025-03-09 03:00:00,SeminarHall,5,1,0,0.532
2025-03-09 03:00:00,Auditorium,0,0,0,0.435
2025-03-09 04:00:00,Room101,0,0,0,0.301
2025-03-09 04:00:00,Room102,2,1,0,0.54
2025-03-09 04:00:00,Room201,2,1,0,0.911
2025-03-09 04:00:00,Room202,0,0,0,0.274
2025-03-09 04:00:00,Lab1,0,0,0,0.258
2025-03-09 04:00:00,Lab2,0,0,0,0.231
2025-03-09 04:00:00,Lab3,0,0,0,0.211
2025-03-09 04:00:00,Library,0,0,0,0.231
2025-03-09 04:00:00,SeminarHall,0,0,0,0.408
2025-03-09 04:00:00,Auditorium,0,0,0,0.24
2025-03-09 05:00:00,Room101,0,0,0,0.46
2025-03-09 05:00:00,Room102,0,0,0,0.294
2025-03-09 05:00:00,Room201,5,1,0,0.929
2025-03-09 05:00:00,Room202,0,0,0,0.259
2025-03-09 05:00:00,Lab1,0,0,0,0.392
2025-03-09 05:00:00,Lab2,2,1,0,0.56
2025-03-09 05:00:00,Lab3,0,0,0,0.314
2025-03-09 05:00:00,Library,0,0,0,0.444
2025-03-09 05:00:00,SeminarHall,2,1,0,0.72
2025-03-09 05:00:00,Auditorium,0,0,0,0.217
2025-03-09 06:00:00,Room101,0,0,0,0.383
2025-03-09 06:00:00,Room102,2,1,0,0.809
2025-03-09 06:00:00,Room201,0,0,0,0.371
2025-03-09 06:00:00,Room202,0,0,0,0.464
2025-03-09 06:00:00,Lab1,2,1,0,0.874
2025-03-09 06:00:00,Lab2,0,0,0,0.431
2025-03-09 06:00:00,Lab3,0,0,0,0.22
2025-03-09 06:00:00,Library,0,0,0,0.246
2025-03-09 06:00:00,SeminarHall,2,1,0,0.726
2025-03-09 06:00:00,Auditorium,0,0,0,0.451
2025-03-09 07:00:00,Room101,0,0,0,0.297
2025-03-09 07:00:00,Room102,0,0,0,0.332
2025-03-09 07:00:00,Room201,0,0,0,0.226
2025-03-09 07:00:00,Room202,2,1,0,0.814
2025-03-09 07:00:00,Lab1,0,0,0,0.254
2025-03-09 07:00:00,Lab2,2,1,0,0.736
2025-03-09 07:00:00,Lab3,5,1,0,0.694
2025-03-09 07:00:00,Library,0,0,0,0.297
2025-03-09 07:00:00,SeminarHall,0,0,0,0.387
2025-03-09 07:00:00,Auditorium,0,0,0,0.281
2025-03-09 08:00:00,Room101,5,1,0,0.76
2025-03-09 08:00:00,Room102,0,1,0,0.784
2025-03-09 08:00:00,Room201,0,1,0,0.73
2025-03-09 08:00:00,Room202,2,1,0,0.751
2025-03-09 08:00:00,Lab1,0,1,0,0.737
2025-03-09 08:00:00,Lab2,2,1,0,0.776
2025-03-09 08:00:00,Lab3,0,1,0,0.776
2025-03-09 08:00:00,Library,0,1,0,0.874
2025-03-09 08:00:00,SeminarHall,0,1,0,0.727
2025-03-09 08:00:00,Auditorium,0,1,0,0.769
2025-03-09 09:00:00,Room101,0,1,0,0.88
2025-03-09 09:00:00,Room102,0,0,0,0.321
2025-03-09 09:00:00,Room201,0,1,0,0.803
2025-03-09 09:00:00,Room202,0,0,0,0.417
2025-03-09 09:00:00,Lab1,0,1,0,0.861
2025-03-09 09:00:00,Lab2,0,1,0,1.024
2025-03-09 09:00:00,Lab3,0,0,0,0.389
2025-03-09 09:00:00,Library,0,1,0,0.728
2025-03-09 09:00:00,SeminarHall,0,1,0,0.69
2025-03-09 09:00:00,Auditorium,0,0,0,0.276
2025-03-09 10:00:00,Room101,0,1,0,0.726
2025-03-09 10:00:00,Room102,0,1,0,0.697
2025-03-09 10:00:00,Room201,0,1,0,0.767
2025-03-09 10:00:00,Room202,2,1,0,0.824
2025-03-09 10:00:00,Lab1,0,1,0,0.703
2025-03-09 10:00:00,Lab2,0,0,0,0.415
2025-03-09 10:00:00,Lab3,0,1,0,0.693
2025-03-09 10:00:00,Library,0,1,0,0.867
2025-03-09 10:00:00,SeminarHall,0,1,0,1.001
2025-03-09 10:00:00,Auditorium,2,1,0,0.854
2025-03-09 11:00:00,Room101,0,1,0,0.863
2025-03-09 11:00:00,Room102,0,0,0,0.388
2025-03-09 11:00:00,Room201,0,1,0,0.804
2025-03-09 11:00:00,Room202,0,1,0,0.79
2025-03-09 11:00:00,Lab1,0,0,0,0.27
2025-03-09 11:00:00,Lab2,0,1,0,0.803
2025-03-09 11:00:00,Lab3,0,1,0,0.874
2025-03-09 11:00:00,Library,0,1,0,0.856
2025-03-09 11:00:00,SeminarHall,2,1,0,0.74
2025-03-09 11:00:00,Auditorium,2,1,0,0.73
2025-03-09 12:00:00,Room101,0,1,0,0.704
2025-03-09 12:00:00,Room102,0,1,0,0.808
2025-03-09 12:00:00,Room201,0,1,0,0.951
2025-03-09 12:00:00,Room202,0,1,0,0.873
2025-03-09 12:00:00,Lab1,0,0,0,0.411
2025-03-09 12:00:00,Lab2,0,1,0,0.763
2025-03-09 12:00:00,Lab3,0,0,0,0.287
2025-03-09 12:00:00,Library,0,1,0,0.913
2025-03-09 12:00:00,SeminarHall,0,0,0,0.252
2025-03-09 12:00:00,Auditorium,0,1,0,0.607
2025-03-09 13:00:00,Room101,0,0,0,0.455
2025-03-09 13:00:00,Room102,0,1,0,0.91
2025-03-09 13:00:00,Room201,0,1,0,0.689
2025-03-09 13:00:00,Room202,0,1,0,0.77
2025-03-09 13:00:00,Lab1,2,1,0,0.8
2025-03-09 13:00:00,Lab2,2,1,0,0.697
2025-03-09 13:00:00,Lab3,0,1,0,0.674
2025-03-09 13:00:00,Library,0,0,0,0.202
2025-03-09 13:00:00,SeminarHall,2,1,0,0.754
2025-03-09 13:00:00,Auditorium,0,1,0,0.88
2025-03-09 14:00:00,Room101,0,1,0,1.009
2025-03-09 14:00:00,Room102,2,1,0,0.685
2025-03-09 14:00:00,Room201,0,0,0,0.404
2025-03-09 14:00:00,Room202,0,0,0,0.227
2025-03-09 14:00:00,Lab1,0,1,0,0.631
2025-03-09 14:00:00,Lab2,0,0,0,0.416
2025-03-09 14:00:00,Lab3,0,1,0,1.007
2025-03-09 14:00:00,Library,2,1,0,0.973
2025-03-09 14:00:00,SeminarHall,0,1,0,0.813
2025-03-09 14:00:00,Auditorium,2,1,0,0.859
2025-03-09 15:00:00,Room101,0,0,0,0.431
2025-03-09 15:00:00,Room102,0,1,0,0.565
2025-03-09 15:00:00,Room201,0,1,0,0.635
2025-03-09 15:00:00,Room202,2,1,0,0.651
2025-03-09 15:00:00,Lab1,0,0,0,0.394
2025-03-09 15:00:00,Lab2,0,1,0,0.941
2025-03-09 15:00:00,Lab3,0,0,0,0.482
2025-03-09 15:00:00,Library,0,1,0,0.686
2025-03-09 15:00:00,SeminarHall,2,1,0,0.738
2025-03-09 15:00:00,Auditorium,0,1,0,0.959
2025-03-09 16:00:00,Room101,0,1,0,0.812
2025-03-09 16:00:00,Room102,0,1,0,0.881
2025-03-09 16:00:00,Room201,0,1,0,0.804
2025-03-09 16:00:00,Room202,5,1,0,0.743
2025-03-09 16:00:00,Lab1,0,0,0,0.389
2025-03-09 16:00:00,Lab2,0,1,0,0.999
2025-03-09 16:00:00,Lab3,0,0,0,0.368
2025-03-09 16:00:00,Library,2,1,0,0.619
2025-03-09 16:00:00,SeminarHall,0,0,0,0.238
2025-03-09 16:00:00,Auditorium,0,1,0,0.755
2025-03-09 17:00:00,Room101,0,1,0,0.873
2025-03-09 17:00:00,Room102,2,1,0,0.8
2025-03-09 17:00:00,Room201,2,1,0,0.553
2025-03-09 17:00:00,Room202,0,0,0,0.485
2025-03-09 17:00:00,Lab1,0,1,0,0.669
2025-03-09 17:00:00,Lab2,0,1,0,0.694
2025-03-09 17:00:00,Lab3,0,1,0,0.797
2025-03-09 17:00:00,Library,0,1,0,0.67
2025-03-09 17:00:00,SeminarHall,0,1,0,0.835
2025-03-09 17:00:00,Auditorium,0,1,0,0.914
2025-03-09 18:00:00,Room101,0,1,0,1.027
2025-03-09 18:00:00,Room102,0,1,0,0.789
2025-03-09 18:00:00,Room201,0,1,0,0.885
2025-03-09 18:00:00,Room202,0,1,0,0.798
2025-03-09 18:00:00,Lab1,0,1,0,0.703
2025-03-09 18:00:00,Lab2,0,1,0,0.851
2025-03-09 18:00:00,Lab3,0,0,0,0.406
2025-03-09 18:00:00,Library,2,1,0,0.925
2025-03-09 18:00:00,SeminarHall,0,1,0,0.697
2025-03-09 18:00:00,Auditorium,0,1,0,0.61
2025-03-09 19:00:00,Room101,0,0,0,0.335
2025-03-09 19:00:00,Room102,2,1,0,0.808
2025-03-09 19:00:00,Room201,5,1,0,0.682
2025-03-09 19:00:00,Room202,0,0,0,0.223
2025-03-09 19:00:00,Lab1,0,0,0,0.287
2025-03-09 19:00:00,Lab2,0,0,0,0.474
2025-03-09 19:00:00,Lab3,0,0,0,0.202
2025-03-09 19:00:00,Library,0,0,0,0.337
2025-03-09 19:00:00,SeminarHall,0,0,0,0.464
2025-03-09 19:00:00,Auditorium,2,1,0,0.836
2025-03-09 20:00:00,Room101,0,0,0,0.449
2025-03-09 20:00:00,Room102,0,0,0,0.318
2025-03-09 20:00:00,Room201,0,0,0,0.449
2025-03-09 20:00:00,Room202,0,0,0,0.473
2025-03-09 20:00:00,Lab1,0,0,0,0.332
2025-03-09 20:00:00,Lab2,0,0,0,0.248
2025-03-09 20:00:00,Lab3,0,0,0,0.318
2025-03-09 20:00:00,Library,2,1,0,0.836
2025-03-09 20:00:00,SeminarHall,0,0,0,0.432
2025-03-09 20:00:00,Auditorium,0,0,0,0.415
2025-03-09 21:00:00,Room101,0,0,0,0.364
2025-03-09 21:00:00,Room102,0,0,0,0.457
2025-03-09 21:00:00,Room201,0,0,0,0.284
2025-03-09 21:00:00,Room202,0,0,0,0.242
2025-03-09 21:00:00,Lab1,0,0,0,0.379
2025-03-09 21:00:00,Lab2,2,1,0,0.882
2025-03-09 21:00:00,Lab3,0,0,0,0.272
2025-03-09 21:00:00,Library,0,0,0,0.395
2025-03-09 21:00:00,SeminarHall,0,0,0,0.331
2025-03-09 21:00:00,Auditorium,0,0,0,0.491
2025-03-09 22:00:00,Room101,0,0,0,0.438
2025-03-09 22:00:00,Room102,0,0,0,0.271
2025-03-09 22:00:00,Room201,0,0,0,0.424
2025-03-09 22:00:00,Room202,0,0,0,0.465
2025-03-09 22:00:00,Lab1,0,0,0,0.229
2025-03-09 22:00:00,Lab2,0,0,0,0.336
2025-03-09 22:00:00,Lab3,2,1,0,0.723
2025-03-09 22:00:00,Library,0,0,0,0.42
2025-03-09 22:00:00,SeminarHall,2,1,0,0.817
2025-03-09 22:00:00,Auditorium,0,0,0,0.492
2025-03-09 23:00:00,Room101,0,0,0,0.403
2025-03-09 23:00:00,Room102,2,1,0,0.78
2025-03-09 23:00:00,Room201,0,0,0,0.271
2025-03-09 23:00:00,Room202,5,1,0,0.734
2025-03-09 23:00:00,Lab1,0,0,0,0.353
2025-03-09 23:00:00,Lab2,0,0,0,0.441
2025-03-09 23:00:00,Lab3,0,0,0,0.269
2025-03-09 23:00:00,Library,0,0,0,0.3
2025-03-09 23:00:00,SeminarHall,0,0,0,0.478
2025-03-09 23:00:00,Auditorium,0,0,0,0.455
2025-03-10 00:00:00,Room101,0,0,0,0.282
2025-03-10 00:00:00,Room102,0,0,0,0.26
2025-03-10 00:00:00,Room201,0,0,0,0.378
2025-03-10 00:00:00,Room202,0,0,0,0.281
2025-03-10 00:00:00,Lab1,0,0,0,0.325
2025-03-10 00:00:00,Lab2,0,0,0,0.338
2025-03-10 00:00:00,Lab3,5,1,0,0.821
2025-03-10 00:00:00,Library,0,0,0,0.411
2025-03-10 00:00:00,SeminarHall,5,1,0,0.83
2025-03-10 00:00:00,Auditorium,2,1,0,0.87
2025-03-10 01:00:00,Room101,0,0,0,0.319
2025-03-10 01:00:00,Room102,0,0,0,0.357
2025-03-10 01:00:00,Room201,0,0,0,0.242
2025-03-10 01:00:00,Room202,2,1,0,0.81
2025-03-10 01:00:00,Lab1,5,1,0,0.775
2025-03-10 01:00:00,Lab2,2,1,0,1.002
2025-03-10 01:00:00,Lab3,0,0,0,0.246
2025-03-10 01:00:00,Library,0,0,0,0.343
2025-03-10 01:00:00,SeminarHall,0,0,0,0.379
2025-03-10 01:00:00,Auditorium,0,0,0,0.312
2025-03-10 02:00:00,Room101,0,0,0,0.453
2025-03-10 02:00:00,Room102,0,0,0,0.256
2025-03-10 02:00:00,Room201,2,1,0,0.94
2025-03-10 02:00:00,Room202,0,0,0,0.439
2025-03-10 02:00:00,Lab1,0,0,0,0.213
2025-03-10 02:00:00,Lab2,0,0,0,0.339
2025-03-10 02:00:00,Lab3,0,0,0,0.404
2025-03-10 02:00:00,Library,0,0,0,0.221
2025-03-10 02:00:00,SeminarHall,0,0,0,0.414
2025-03-10 02:00:00,Auditorium,2,1,0,1.005
2025-03-10 03:00:00,Room101,0,0,0,0.38
2025-03-10 03:00:00,Room102,0,0,0,0.321
2025-03-10 03:00:00,Room201,5,1,0,0.893
2025-03-10 03:00:00,Room202,0,0,0,0.379
2025-03-10 03:00:00,Lab1,0,0,0,0.375
2025-03-10 03:00:00,Lab2,0,0,0,0.253
2025-03-10 03:00:00,Lab3,0,0,0,0.45
2025-03-10 03:00:00,Library,0,0,0,0.398
2025-03-10 03:00:00,SeminarHall,2,1,0,0.974
2025-03-10 03:00:00,Auditorium,0,0,0,0.296
2025-03-10 04:00:00,Room101,2,1,0,0.733
2025-03-10 04:00:00,Room102,0,0,0,0.39
2025-03-10 04:00:00,Room201,0,0,0,0.228
2025-03-10 04:00:00,Room202,0,0,0,0.337
2025-03-10 04:00:00,Lab1,0,0,0,0.317
2025-03-10 04:00:00,Lab2,0,0,0,0.466
2025-03-10 04:00:00,Lab3,0,0,0,0.364
2025-03-10 04:00:00,Library,0,0,0,0.206
2025-03-10 04:00:00,SeminarHall,0,0,0,0.32
2025-03-10 04:00:00,Auditorium,0,0,0,0.439
2025-03-10 05:00:00,Room101,2,1,0,0.777
2025-03-10 05:00:00,Room102,0,0,0,0.214
2025-03-10 05:00:00,Room201,2,1,0,0.809
2025-03-10 05:00:00,Room202,0,0,0,0.351
2025-03-10 05:00:00,Lab1,0,0,0,0.245
2025-03-10 05:00:00,Lab2,0,0,0,0.491
2025-03-10 05:00:00,Lab3,0,0,0,0.251
2025-03-10 05:00:00,Library,0,0,0,0.27
2025-03-10 05:00:00,SeminarHall,0,0,0,0.337
2025-03-10 05:00:00,Auditorium,2,1,0,1.024
2025-03-10 06:00:00,Room101,2,1,0,0.655
2025-03-10 06:00:00,Room102,2,1,0,0.762
2025-03-10 06:00:00,Room201,0,0,0,0.415
2025-03-10 06:00:00,Room202,0,0,0,0.276
2025-03-10 06:00:00,Lab1,0,0,0,0.327
2025-03-10 06:00:00,Lab2,0,0,0,0.272
2025-03-10 06:00:00,Lab3,0,0,0,0.417
2025-03-10 06:00:00,Library,0,0,0,0.362
2025-03-10 06:00:00,SeminarHall,0,0,0,0.317
2025-03-10 06:00:00,Auditorium,0,0,0,0.466
2025-03-10 07:00:00,Room101,0,0,0,0.417
2025-03-10 07:00:00,Room102,0,0,0,0.475
2025-03-10 07:00:00,Room201,0,0,0,0.343
2025-03-10 07:00:00,Room202,0,0,0,0.345
2025-03-10 07:00:00,Lab1,0,0,0,0.49
2025-03-10 07:00:00,Lab2,0,0,0,0.293
2025-03-10 07:00:00,Lab3,0,0,0,0.271
2025-03-10 07:00:00,Library,0,0,0,0.401
2025-03-10 07:00:00,SeminarHall,2,1,0,0.566
2025-03-10 07:00:00,Auditorium,0,0,0,0.282
2025-03-10 08:00:00,Room101,0,1,0,0.965
2025-03-10 08:00:00,Room102,0,1,0,0.692
2025-03-10 08:00:00,Room201,0,1,0,0.772
2025-03-10 08:00:00,Room202,0,1,0,0.705
2025-03-10 08:00:00,Lab1,0,1,0,0.86
2025-03-10 08:00:00,Lab2,0,1,0,0.802
2025-03-10 08:00:00,Lab3,2,1,0,0.818
2025-03-10 08:00:00,Library,0,1,0,0.975
2025-03-10 08:00:00,SeminarHall,0,0,0,0.228
2025-03-10 08:00:00,Auditorium,0,1,0,0.579
2025-03-10 09:00:00,Room101,10,1,0,0.603
2025-03-10 09:00:00,Room102,5,1,0,0.912
2025-03-10 09:00:00,Room201,30,1,0,0.778
2025-03-10 09:00:00,Room202,20,1,0,0.78
2025-03-10 09:00:00,Lab1,20,1,0,0.713
2025-03-10 09:00:00,Lab2,5,1,0,0.774
2025-03-10 09:00:00,Lab3,20,1,0,1.034
2025-03-10 09:00:00,Library,20,1,0,0.935
2025-03-10 09:00:00,SeminarHall,30,1,0,0.738
2025-03-10 09:00:00,Auditorium,20,1,0,0.597
